50400.0,36.90685,-76.089022,2.777777777777778e-05,4.989896331451788,1.585412145210833e-07,-4.452506062727831e-07,0.1
50400.0,36.95,-76.026834,0.0003055555555555556,2.940879789610445,-6.237946615063151e-06,1.0152996660135067e-06,1.1
50400.0,36.906783,-76.089084,0.0,3.260275042725408,-0.0,-0.0,0.0
50400.0,37.003,-76.283167,0.004111111111111111,3.560471674068432,-7.82434766962413e-05,-2.786899221074925e-05,14.8
50401.0,36.906783,-76.089084,0.0,3.260275042725408,-0.0,-0.0,0.0
50401.0,36.906823,-76.088757,2.777777777777778e-05,4.817108735504349,6.049100883544733e-08,-4.6042680341123767e-07,0.1
50401.0,36.906885,-76.089257,0.0,5.340707511102648,0.0,-0.0,0.0
50402.0,36.90685,-76.089022,2.777777777777778e-05,4.989896331451788,1.585412145210833e-07,-4.452506062727831e-07,0.1
50403.0,36.95,-76.026834,0.0003055555555555556,3.01941960595019,-6.318291474568601e-06,6.206309154891774e-07,1.1
50403.0,36.971968,-75.981114,0.0025277777777777777,3.270747018237373,-5.2223423481979875e-05,-5.426110781739889e-06,9.1
50403.0,36.961958,-76.065422,0.004,5.969026041820607,7.925470969126279e-05,-2.0601132958329843e-05,14.4
50405.0,36.95,-76.026834,0.00025,3.017674276698195,-5.168395509820253e-06,5.150061530853898e-07,0.9
50406.0,37.002833,-76.283667,0.004138888888888889,3.5779249665883754,-7.814806728498891e-05,-2.9152833796001943e-05,14.9
50406.0,36.953731,-76.166107,0.0006666666666666666,6.232570758871751,1.3871102183113697e-05,-5.621437786301452e-07,2.4
50406.0,36.906868,-76.088832,0.0,5.279620987282847,0.0,-0.0,0.0
50409.0,36.90685,-76.089022,2.777777777777778e-05,4.5675266524691605,-8.353946817185953e-08,-4.5811379123563404e-07,0.1
50409.0,36.906783,-76.089067,0.0,3.4540065896967787,-0.0,-0.0,0.0
50409.0,36.90905,-76.327017,2.777777777777778e-05,5.340707511102648,3.4015350248407e-07,-3.745449048032165e-07,0.1
50410.0,36.95,-76.026834,0.0003055555555555556,2.970550386894349,-6.272851205624069e-06,8.668076346418331e-07,1.1
50410.0,36.906826,-76.088759,2.777777777777778e-05,4.972443038931845,1.4880369974230082e-07,-4.47396333019134e-07,0.1
50411.0,36.906885,-76.089255,0.0,4.392993727269727,-0.0,-0.0,0.0
50412.0,36.95,-76.026834,0.00019444444444444443,3.070034154258025,-4.040558727150814e-06,2.3170468070778025e-07,0.7
50412.0,37.002666,-76.284167,0.004166666666666667,3.5953782591083185,-7.802031651902491e-05,-3.0442440749241463e-05,15.0
50414.0,36.961741,-76.064545,0.004,5.9829886758365625,7.960653017686199e-05,-1.9713870002936405e-05,14.4
50415.0,36.95,-76.026834,0.0003333333333333333,2.970550386894349,-6.843110406135347e-06,9.456083287001814e-07,1.2
50415.0,36.961741,-76.064545,0.004,5.9829886758365625,7.960653017686199e-05,-1.9713870002936405e-05,14.4
50416.0,36.95373,-76.165967,0.0006666666666666666,6.2482787221397,1.3880428153042995e-05,-3.8777218558334235e-07,2.4
50417.0,36.906866,-76.088832,2.777777777777778e-05,4.544837372193234,-9.650969138663351e-08,-4.5647964679190043e-07,0.1
50418.0,37.0025,-76.284667,0.004111111111111111,3.5779249665883754,-7.762358361193531e-05,-2.8957177193344213e-05,14.8
50419.0,36.90685,-76.08902,2.777777777777778e-05,5.014330940979709,1.7209194101723757e-07,-4.4201888865870245e-07,0.1
50419.0,36.906783,-76.089067,0.0,3.4540065896967787,-0.0,-0.0,0.0
50419.0,36.906885,-76.089254,2.777777777777778e-05,4.630358505540956,-4.7418118420162805e-08,-4.614061976009429e-07,0.1
50420.0,36.95,-76.027,0.0003055555555555556,2.9845130209103035,-6.287367908881085e-06,7.966569978900653e-07,1.1
50421.0,36.95,-76.027,0.0003055555555555556,2.9845130209103035,-6.287367908881085e-06,7.966569978900653e-07,1.1
50421.0,36.906828,-76.088759,2.777777777777778e-05,4.914847173616033,1.1636453770021132e-07,-4.5350705999969625e-07,0.1
50424.0,37.002333,-76.285167,0.004222222222222222,3.560471674068432,-8.035816525559915e-05,-2.862220821644517e-05,15.2
50424.0,36.961566,-76.063827,0.0039722222222222225,5.9812433465845665,7.901087634774305e-05,-1.9687318052372006e-05,14.3
50426.0,36.95,-76.027,0.00016666666666666666,3.0787608005179967,-3.465370584820387e-06,1.7441810980365006e-07,0.6
50426.0,36.953725,-76.16582,0.0006944444444444445,6.269222673163631,1.4466182349671648e-05,-1.615993094808614e-07,2.5
50427.0,36.906865,-76.088832,2.777777777777778e-05,5.51873109480607,4.176853171865523e-07,-3.204366545696327e-07,0.1
50429.0,36.95,-76.027,0.00016666666666666666,3.0106929596902186,-3.442516879770175e-06,3.625727561668098e-07,0.6
50429.0,36.906885,-76.089254,2.777777777777778e-05,4.735078260660616,1.3129243965730056e-08,-4.6284380061236035e-07,0.1
50430.0,36.906848,-76.089019,0.0,5.564109655357923,0.0,-0.0,0.0
50430.0,36.906783,-76.089067,0.0,3.4540065896967787,-0.0,-0.0,0.0
50430.0,37.002166,-76.2855,0.004111111111111111,3.5779249665883754,-7.762358361193531e-05,-2.8957177193344213e-05,14.8
50430.0,36.906828,-76.088759,0.0,5.07541746479951,0.0,-0.0,0.0
50432.0,36.95,-76.027,0.00025,3.07177948351002,-5.195646095103251e-06,2.9065197393385635e-07,0.9
50433.0,36.971793,-75.982659,0.0025277777777777777,3.2934362985132997,-5.2056101678003586e-05,-6.372562334489318e-06,9.1
50433.0,36.961381,-76.063035,0.0039722222222222225,5.989969992844539,7.922262045548938e-05,-1.9134975445860837e-05,14.3
50436.0,36.95,-76.027,0.0002777777777777778,3.05956217874606,-5.767577470011786e-06,3.7934494736130016e-07,1.0
